Name,Given Name,Additional Name,Family Name,Yomi Name,Given Name Yomi,Additional Name Yomi,Family Name Yomi,Name Prefix,Name Suffix,Initials,Nickname,Short Name,Maiden Name,Birthday,Gender,Location,Billing Information,Directory Server,Mileage,Occupation,Hobby,Sensitivity,Priority,Subject,Notes,Language,Photo,Group Membership,E-mail 1 - Type,E-mail 1 - Value,Phone 1 - Type,Phone 1 - Value,Phone 2 - Type,Phone 2 - Value,Organization 1 - Type,Organization 1 - Name,Organization 1 - Yomi Name,Organization 1 - Title,Organization 1 - Department,Organization 1 - Symbol,Organization 1 - Location,Organization 1 - Job Description
GS 1226 Al Qooz,GS 1226 Al Qooz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1227 Wonderland,GS 1227 Wonderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971562778488,,,,Kids salon,,,,,,
GS 1228 Al Jazaer,GS 1228 Al Jazaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1229 Super Star,GS 1229 Super Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971543707034,,,,Gents salon,,,,,,
GS 1230 The Art,GS 1230 The Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971507477676,,,,Gents salon,,,,,,
GS 1231 Raqayb Haircutting,GS 1231 Raqayb Haircutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551350886,,,,Gents salon,,,,,,
GS 1232 Hassan Al Tahri,GS 1232 Hassan Al Tahri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508492319,,,,Gents salon,,,,,,
GS 1233 Usman,GS 1233 Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551595566,,,,Gents salon,,,,,,
GS 1234 Al Ayan Hair Cutting,GS 1234 Al Ayan Hair Cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Gents salon,,,,,,
GS 1235 Adam,GS 1235 Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971582214464,,,,Gents salon,,,,,,
GS 1236 Lavender,GS 1236 Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971501741762,,,,Gents salon,,,,,,
GS 1237 Shabab Al Raqaib,GS 1237 Shabab Al Raqaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508244309,,,,Gents salon,,,,,,
GS 1238 Al Qooz,GS 1238 Al Qooz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1239 Wonderland,GS 1239 Wonderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971562778488,,,,Kids salon,,,,,,
GS 1240 Al Jazaer,GS 1240 Al Jazaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1241 Super Star,GS 1241 Super Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971543707034,,,,Gents salon,,,,,,
GS 1242 The Art,GS 1242 The Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971507477676,,,,Gents salon,,,,,,
GS 1243 Raqayb Haircutting,GS 1243 Raqayb Haircutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551350886,,,,Gents salon,,,,,,
GS 1244 Hassan Al Tahri,GS 1244 Hassan Al Tahri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508492319,,,,Gents salon,,,,,,
GS 1245 Usman,GS 1245 Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551595566,,,,Gents salon,,,,,,
GS 1246 Al Ayan Hair Cutting,GS 1246 Al Ayan Hair Cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Gents salon,,,,,,
GS 1247 Adam,GS 1247 Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971582214464,,,,Gents salon,,,,,,
GS 1248 Lavender,GS 1248 Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971501741762,,,,Gents salon,,,,,,
GS 1249 Shabab Al Raqaib,GS 1249 Shabab Al Raqaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508244309,,,,Gents salon,,,,,,
GS 1250 Al Qooz,GS 1250 Al Qooz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1251 Wonderland,GS 1251 Wonderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971562778488,,,,Kids salon,,,,,,
GS 1252 Al Jazaer,GS 1252 Al Jazaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1253 Super Star,GS 1253 Super Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971543707034,,,,Gents salon,,,,,,
GS 1254 The Art,GS 1254 The Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971507477676,,,,Gents salon,,,,,,
GS 1255 Raqayb Haircutting,GS 1255 Raqayb Haircutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551350886,,,,Gents salon,,,,,,
GS 1256 Hassan Al Tahri,GS 1256 Hassan Al Tahri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508492319,,,,Gents salon,,,,,,
GS 1257 Usman,GS 1257 Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551595566,,,,Gents salon,,,,,,
GS 1258 Al Ayan Hair Cutting,GS 1258 Al Ayan Hair Cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Gents salon,,,,,,
GS 1259 Adam,GS 1259 Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971582214464,,,,Gents salon,,,,,,
GS 1260 Lavender,GS 1260 Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971501741762,,,,Gents salon,,,,,,
GS 1261 Shabab Al Raqaib,GS 1261 Shabab Al Raqaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508244309,,,,Gents salon,,,,,,
GS 1262 Al Qooz,GS 1262 Al Qooz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1263 Wonderland,GS 1263 Wonderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971562778488,,,,Kids salon,,,,,,
GS 1264 Al Jazaer,GS 1264 Al Jazaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1265 Super Star,GS 1265 Super Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971543707034,,,,Gents salon,,,,,,
GS 1266 The Art,GS 1266 The Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971507477676,,,,Gents salon,,,,,,
GS 1267 Raqayb Haircutting,GS 1267 Raqayb Haircutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551350886,,,,Gents salon,,,,,,
GS 1268 Hassan Al Tahri,GS 1268 Hassan Al Tahri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508492319,,,,Gents salon,,,,,,
GS 1269 Usman,GS 1269 Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551595566,,,,Gents salon,,,,,,
GS 1270 Al Ayan Hair Cutting,GS 1270 Al Ayan Hair Cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Gents salon,,,,,,
GS 1271 Adam,GS 1271 Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971582214464,,,,Gents salon,,,,,,
GS 1272 Lavender,GS 1272 Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971501741762,,,,Gents salon,,,,,,
GS 1273 Shabab Al Raqaib,GS 1273 Shabab Al Raqaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508244309,,,,Gents salon,,,,,,
GS 1274 Al Qooz,GS 1274 Al Qooz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1275 Wonderland,GS 1275 Wonderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971562778488,,,,Kids salon,,,,,,
GS 1276 Al Jazaer,GS 1276 Al Jazaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1277 Super Star,GS 1277 Super Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971543707034,,,,Gents salon,,,,,,
GS 1278 The Art,GS 1278 The Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971507477676,,,,Gents salon,,,,,,
GS 1279 Raqayb Haircutting,GS 1279 Raqayb Haircutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551350886,,,,Gents salon,,,,,,
GS 1280 Hassan Al Tahri,GS 1280 Hassan Al Tahri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508492319,,,,Gents salon,,,,,,
GS 1281 Usman,GS 1281 Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551595566,,,,Gents salon,,,,,,
GS 1282 Al Ayan Hair Cutting,GS 1282 Al Ayan Hair Cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Gents salon,,,,,,
GS 1283 Adam,GS 1283 Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971582214464,,,,Gents salon,,,,,,
GS 1284 Lavender,GS 1284 Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971501741762,,,,Gents salon,,,,,,
GS 1285 Shabab Al Raqaib,GS 1285 Shabab Al Raqaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508244309,,,,Gents salon,,,,,,
GS 1286 Al Qooz,GS 1286 Al Qooz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1287 Wonderland,GS 1287 Wonderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971562778488,,,,Kids salon,,,,,,
GS 1288 Al Jazaer,GS 1288 Al Jazaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1289 Super Star,GS 1289 Super Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971543707034,,,,Gents salon,,,,,,
GS 1290 The Art,GS 1290 The Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971507477676,,,,Gents salon,,,,,,
GS 1291 Raqayb Haircutting,GS 1291 Raqayb Haircutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551350886,,,,Gents salon,,,,,,
GS 1292 Hassan Al Tahri,GS 1292 Hassan Al Tahri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508492319,,,,Gents salon,,,,,,
GS 1293 Usman,GS 1293 Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551595566,,,,Gents salon,,,,,,
GS 1294 Al Ayan Hair Cutting,GS 1294 Al Ayan Hair Cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Gents salon,,,,,,
GS 1295 Adam,GS 1295 Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971582214464,,,,Gents salon,,,,,,
GS 1296 Lavender,GS 1296 Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971501741762,,,,Gents salon,,,,,,
GS 1297 Shabab Al Raqaib,GS 1297 Shabab Al Raqaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508244309,,,,Gents salon,,,,,,
GS 1298 Al Qooz,GS 1298 Al Qooz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1299 Wonderland,GS 1299 Wonderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971562778488,,,,Kids salon,,,,,,
GS 1300 Al Jazaer,GS 1300 Al Jazaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1301 Super Star,GS 1301 Super Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971543707034,,,,Gents salon,,,,,,
GS 1302 The Art,GS 1302 The Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971507477676,,,,Gents salon,,,,,,
GS 1303 Raqayb Haircutting,GS 1303 Raqayb Haircutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551350886,,,,Gents salon,,,,,,
GS 1304 Hassan Al Tahri,GS 1304 Hassan Al Tahri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508492319,,,,Gents salon,,,,,,
GS 1305 Usman,GS 1305 Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551595566,,,,Gents salon,,,,,,
GS 1306 Al Ayan Hair Cutting,GS 1306 Al Ayan Hair Cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Gents salon,,,,,,
GS 1307 Adam,GS 1307 Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971582214464,,,,Gents salon,,,,,,
GS 1308 Lavender,GS 1308 Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971501741762,,,,Gents salon,,,,,,
GS 1309 Shabab Al Raqaib,GS 1309 Shabab Al Raqaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508244309,,,,Gents salon,,,,,,
GS 1310 Al Qooz,GS 1310 Al Qooz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1311 Wonderland,GS 1311 Wonderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971562778488,,,,Kids salon,,,,,,
GS 1312 Al Jazaer,GS 1312 Al Jazaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Haircutting salon,,,,,,
GS 1313 Super Star,GS 1313 Super Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971543707034,,,,Gents salon,,,,,,
GS 1314 The Art,GS 1314 The Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971507477676,,,,Gents salon,,,,,,
GS 1315 Raqayb Haircutting,GS 1315 Raqayb Haircutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551350886,,,,Gents salon,,,,,,
GS 1316 Hassan Al Tahri,GS 1316 Hassan Al Tahri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971508492319,,,,Gents salon,,,,,,
GS 1317 Usman,GS 1317 Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971551595566,,,,Gents salon,,,,,,
GS 1318 Al Ayan Hair Cutting,GS 1318 Al Ayan Hair Cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Not Available,,,,Gents salon,,,,,,
GS 1319 Adam,GS 1319 Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971582214464,,,,Gents salon,,,,,,
GS 1320 Lavender,GS 1320 Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,+971501741762,,,,Gents salon,,,,,,
